Project Geographic District ,Project Building Identifier,Project School Name,Project Type,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
1,M064,I.S. 839 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,1/8/2020,6/9/2020,6/30/2020,551747,735053,663602,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270",TRUE,111855,20.27287869,1
1,M064,I.S. 839 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,5/24/2021,5/23/2023,,11889967,11640835,7466932,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270",TRUE,-4423035,-37.19972478,0
1,M064,I.S. 839 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,5/24/2021,5/23/2023,,826395,785118,699200,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270",TRUE,-127195,-15.39155005,0
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,Scope,Complete,12/2/2019,3/4/2020,2/11/2020,0,27695,27695,DSF0000913307,FALSE,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,Design,Complete,2/11/2020,6/25/2020,1/2/2024,74829,139951,78818,DSF0000913307,TRUE,3989,5.330820938,1
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,1097491,1097491,24575,DSF0000913307,FALSE,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,74829,74829,25677,DSF0000913307,FALSE,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,Scope,Complete,3/18/2020,6/17/2020,12/4/2020,0,18840,18840,DSF0000913306,FALSE,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,Design,Complete,12/4/2020,5/24/2021,1/2/2024,2354,22197,15280,DSF0000913306,TRUE,12926,549.1079014,1
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,Construction,PNS,,,PNS,34522,34522,0,DSF0000913306,FALSE,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,2354,2648,2648,DSF0000913306,FALSE,,,
1,M064,I.S. 839 - MANHATTAN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,10/4/2022,,12/28/2022,,50000,40244,DSF0001034758,FALSE,,,
1,M064,I.S. 839 - MANHATTAN,DOE - RESOA,FY24 RESO A LIBRARY UPGRADE,Construction,In-Progress,3/8/2024,,,,128641,0,DSF0001086195,FALSE,,,
1,M064,P.S. 64 - MANHATTAN,DOE - Skilled Trades,ACE BOILER CONTROLS UPGRADE,Construction,In-Progress,6/5/2023,,,,62522,0,DSF0000866118,FALSE,,,
1,M064,I.S. 839 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,3/25/2024,,,,65832,0,DSF0001084199,FALSE,,,
1,M064,P.S. 64 - MANHATTAN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,6/3/2024,,,,255112,0,DSF0001111631,FALSE,,,
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,Scope,Complete,1/7/2021,5/7/2021,6/15/2021,39541,50807,50768,"DSF0000943937, DSF0000992663, DSF0000992664",TRUE,11227,28.39331327,1
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,Design,Complete,7/15/2021,12/16/2021,4/21/2022,186049,145718,106669,"DSF0000943937, DSF0000992663, DSF0000992664",TRUE,-79380,-42.66617934,0
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,1/15/2024,1/3/2026,,3178051,2806395,51694,"DSF0000943937, DSF0000992663, DSF0000992664",TRUE,-3126357,-98.37340559,0
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,1/15/2024,1/3/2026,,364189,57856,57747,"DSF0000943937, DSF0000992663, DSF0000992664",TRUE,-306442,-84.14367265,0
1,M097,BARD COLLEGE HS - MANHATTAN,Fast Track Projects,FY18 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,1/10/2019,,,,54508,54508,DSF0000866416,FALSE,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,11/29/2022,,1/6/2023,,50000,38303,DSF0001034761,FALSE,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,3/14/2021,,,,100000,0,DSF0000961304,FALSE,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - RESOA,FY20 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,223957,0,DSF0000913084,FALSE,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - Skilled Trades,DOMESTIC WATER HEATER,Construction,In-Progress,3/1/2022,,,,90361,376,DSF0000961169,FALSE,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - Skilled Trades,SCHOOLYARD RESURFACING,Construction,In-Progress,8/14/2023,,,,567979,0,DSF0001034279,FALSE,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,2/26/2024,,,,197896,0,DSF0001085735,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,Scope,Complete,8/4/2021,12/21/2021,2/2/2022,73176,196808,177613,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",TRUE,104437,142.7202908,1
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,Design,Complete,6/1/2022,11/22/2022,5/12/2023,355589,309899,290463,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",TRUE,-65126,-18.31496475,0
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,Construction,PNS,,,PNS,7110248,7110248,280165,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,"CM,F&E",PNS,,,PNS,589451,589451,27296,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Scope,Complete,8/15/2023,11/15/2023,4/15/2024,0,27386,11639,DSF0001035663,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Design,PNS,,,PNS,48556,21170,7264,DSF0001035663,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,712155,1231615,0,DSF0001035663,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,48556,83974,3373,DSF0001035663,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Scope,PNS,,,PNS,0,0,0,DSF0001112055,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,PNS,,,PNS,44,44,0,DSF0001112055,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,733,733,733,DSF0001112055,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,2603,2603,2603,DSF0001112055,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA Emergency Response,EMERGENCY STABILIZATION,Construction,In-Progress,6/18/2021,,,,912145,702198,SCA0000069969,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR CEILING PLASTER IN ROOM #504,Construction,Complete,5/8/2023,,5/3/2024,,355,355,SCA0000071952,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE SOFT CONCRETE FILLER IS ACM IN THE 4TH LOCATION BASEMENT,Construction,Complete,12/13/2023,,2/3/2024,,17235,17235,SCA0000072561,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE NURSE OFFICE CEILING ( PLASTER FELL) ABATE AND REPAIR PLASTER IN ROOMS 504 AND 402,Construction,Complete,1/5/2024,,1/7/2024,,67513,67513,SCA0000072619,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ACM TESTING FOR CEILING PLASTER ROOM 400 AND 400A AP'S OFFICE AND VESTIBULE AREA. AHERA BOOK IS,Construction,Complete,1/9/2024,,1/21/2024,,26443,22915,SCA0000072635,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR CEILING PLASTER THAT FALL DOWN IN ROOM 208A LOCATED IN THE CLASSROOM SUPPLIES,Construction,Complete,1/13/2024,,1/14/2024,,24147,24147,SCA0000072653,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE WALLS AND CEILING IN ROOM 508A STORAGE CLOSET ALSO TEST FOR ACM THE LANDINGS IN THE STAIR,Construction,Complete,2/2/2024,,3/2/2024,,113307,113307,SCA0000072708,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR FLOOR AND WALLS  ON 1ST FLOOR BASEMENT M110 HAS A 1ST FLOOR LEAK COMING FROM T,Construction,Complete,2/23/2024,,2/24/2024,,19391,13394,SCA0000072811,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ACM TEST FOR WALL TO INSTALL BOTTLE FILLERS 2 LOCATIONS GYMNASIUM / BUBBLER / M11001GM000GYM.1B,Construction,In-Progress,4/12/2024,,,,1293,543,SCA0000072925,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR WALL PLASTER LOCATED IN THE 2ND FLOOR  AND 3RD FLOOR STAIRSCASE F THAT IS FALL,Construction,Complete,5/13/2024,,6/1/2024,,2202,1627,SCA0000073001,FALSE,,,
1,M110,P.S. 110 - MANHATTAN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,11/18/2023,,2/16/2024,,100000,99640,DSF0001033648,FALSE,,,
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Scope,Complete,10/23/2018,3/13/2019,1/18/2019,371656,171126,171126,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",TRUE,-200530,-53.9558086,0
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Design,Complete,1/22/2019,6/21/2019,5/17/2019,1486620,826579,765579,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",TRUE,-721041,-48.50203818,0
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Construction,In-Progress,10/21/2019,8/15/2022,,27874124,27168406,20663266,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",TRUE,-7210858,-25.86936185,0
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,"CM,F&E",In-Progress,10/21/2019,8/15/2022,,1734390,692203,635976,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",TRUE,-1098414,-63.33143065,0
1,M134,P.S. 134 - MANHATTAN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000,0,DSF0001033658,FALSE,,,
1,M134,P.S. 134 - MANHATTAN,DIIT - RESOA,RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000,0,DSF0001111926,FALSE,,,
1,M134,P.S. 134 - MANHATTAN,DOE - RESOA,FY20 RESO A SUPPLEMENTAL COOLING,Construction,PNS,,,PNS,,400000,0,DSF0000913319,FALSE,,,
1,M134,P.S. 134 - MANHATTAN,DOE - Skilled Trades,ADA SHELTER COMPLIANCE,Construction,In-Progress,1/18/2022,,,,391092,0,DSF0000911918,FALSE,,,
1,M134,P.S. 134 - MANHATTAN,DOE - Skilled Trades,DEP/DOE WATER CONSERVATION FIXTURE RETROFIT PROGRAM,Construction,In-Progress,9/19/2022,,,,77253,0,DSF0001009093,FALSE,,,
1,M134,P.S. 134 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,5/13/2024,,5/23/2024,,65832,10156,DSF0001084223,FALSE,,,
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Scope,Complete,1/24/2018,1/20/2021,5/19/2021,15710,29224,29224,"DSF0000866352, DSF0000961102, DSF0001018706",TRUE,13514,86.02164227,1
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Design,Complete,7/7/2021,12/10/2021,3/3/2022,62520,91390,73457,"DSF0000866352, DSF0000961102, DSF0001018706",TRUE,10937,17.49360205,1
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Construction,In-Progress,5/17/2023,5/15/2024,,723155,726205,504085,"DSF0000866352, DSF0000961102, DSF0001018706",TRUE,-219070,-30.29364382,0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,"CM,F&E",In-Progress,5/17/2023,5/15/2024,,151715,160233,65535,"DSF0000866352, DSF0000961102, DSF0001018706",TRUE,-86180,-56.80387569,0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,7/11/2022,11/8/2022,7/28/2022,5326,2618,2618,DSF0001034607,TRUE,-2708,-50.84491175,0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,7/28/2022,1/26/2023,9/21/2022,23966,10471,10471,DSF0001034607,TRUE,-13495,-56.30893766,0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,6/5/2023,4/29/2024,,308893,285296,236099,DSF0001034607,TRUE,-72794,-23.56608923,0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,6/5/2023,4/29/2024,,165385,132415,84402,DSF0001034607,TRUE,-80983,-48.96635124,0
1,M137,P.S. 184 - MANHATTAN,DOE - RESOA,FY15 RESO A SCIENCE LAB UPGRADES,Construction,PNS,,,PNS,,100000,0,DSF0000800504,FALSE,,,
1,M137,P.S. 184 - MANHATTAN,DOE - RESOA,FY20 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,9/6/2022,,,,97723,0,DSF0000913320,FALSE,,,
1,M137,P.S. 184 - MANHATTAN,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,1/3/2017,,,,128263,0,DSF0000786134,FALSE,,,
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,10/24/2018,3/14/2019,1/18/2019,504775,542655,503617,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",TRUE,-1158,-0.229409143,0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,1/22/2019,6/21/2019,9/16/2022,2518835,2346653,1701566,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",TRUE,-817269,-32.4463095,0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,6/5/2023,6/3/2026,,56237200,51025630,3161114,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",TRUE,-53076086,-94.37896268,0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,6/5/2023,6/3/2026,,3571289,944945,937482,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",TRUE,-2633807,-73.74947813,0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,7/6/2022,11/3/2022,7/22/2022,4336,4180,4180,DSF0001034595,TRUE,-156,-3.597785978,0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,7/22/2022,1/20/2023,9/21/2022,19513,17559,17559,DSF0001034595,TRUE,-1954,-10.01383693,0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,6/5/2023,4/29/2024,,251500,237682,190771,DSF0001034595,TRUE,-60729,-24.14671968,0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,6/5/2023,4/29/2024,,149910,131011,85586,DSF0001034595,TRUE,-64324,-42.90841171,0
1,M140,P.S. 140 - MANHATTAN,SCA Furniture & Equipment,FY24 RESO A MOBILE SCIENCE LABS,F&E,PNS,,,PNS,73000,73000,72731,DSF0001086230,FALSE,,,
1,M140,P.S. 140 - MANHATTAN,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,3/14/2021,,,,100000,0,DSF0000961347,FALSE,,,
1,M140,P.S. 140 - MANHATTAN,DOE - Skilled Trades,DEP/DOE WATER CONSERVATION FIXTURE RETROFIT PROGRAM,Construction,In-Progress,9/22/2022,,,,81461,0,DSF0001009096,FALSE,,,
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,5/22/2020,11/19/2020,8/19/2020,86400,149951,149951,"DSF0000944456, DSF0000944457, DSF0000944458",TRUE,63551,73.55439815,1
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,9/1/2020,6/15/2021,4/6/2021,432000,371143,339569,"DSF0000944456, DSF0000944457, DSF0000944458",TRUE,-92431,-21.39606481,0
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,9/13/2021,6/4/2023,,9720000,9979764,5942878,"DSF0000944456, DSF0000944457, DSF0000944458",TRUE,-3777122,-38.85927984,0
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,9/13/2021,6/4/2023,,604800,438538,406563,"DSF0000944456, DSF0000944457, DSF0000944458",TRUE,-198237,-32.77728175,0
1,M142,P.S. 142 - MANHATTAN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,10/4/2022,,1/12/2023,,50000,38985,DSF0001034765,FALSE,,,
1,M142,P.S. 142 - MANHATTAN,DOE - RESOA,FY22 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,3/11/2024,,,,112434,0,DSF0001033170,FALSE,,,
1,M142,P.S. 142 - MANHATTAN,DOE - RESOA,FY23 RESO A HYDROPONICS LAB,Construction,In-Progress,10/2/2023,,,,249419,0,DSF0001035690,FALSE,,,
1,M142,P.S. 142 - MANHATTAN,DOE - Skilled Trades,ACCESSIBILITY,Construction,In-Progress,7/30/2022,,,,,0,SCA0000070971,FALSE,,,
1,M142,P.S. 142 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,4/30/2024,,5/3/2024,,65832,189,DSF0001084224,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,SCA IEH,PO18-PENETRATIONS TO BE CONDUCTED DUE TO ACM  BACKWALL BEHIND RADIATIORS LOCATIONS ARE BELOW- ROOM #,Construction,Complete,12/15/2023,,1/31/2024,,19826,19826,SCA0000072572,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,SCA IEH,"PO18-ABATE AND REPAIR IN ROOM 501A, AHERA BOOK SHOWS IT AS HOT.",Construction,In-Progress,4/15/2024,,,,1002,427,SCA0000072930,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,Fast Track Projects,LSP LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Construction,In-Progress,9/5/2019,,,,76709,76709,DSF0000912317,FALSE,,,
1,M188,M094 SPED - MANHATTAN,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,11/27/2023,,3/13/2024,,70000,70000,DSF0001035711,FALSE,,,
1,M188,M094 SPED - MANHATTAN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,60000,0,DSF0001086252,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,3/18/2024,,6/4/2024,,60000,60000,DSF0001086253,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY11 RESO A PLAYGROUND REDEVELOPMEN,Construction,PNS,,,PNS,,250000,0,DSF0000710824,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY20 RESO A GYMNASIUM UPGRADE,Construction,PNS,,,PNS,,350000,0,DSF0000913037,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY23 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,135000,0,DSF0001035712,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY23 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,100000,0,DSF0001035713,FALSE,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY24 RESO A STEM LAB,Construction,PNS,,,PNS,,88000,0,DSF0001086254,FALSE,,,
1,M188,M094 SPED - MANHATTAN,DOE - Skilled Trades,BATHROOM UPGRADES,Construction,In-Progress,6/3/2022,,,,313034,0,DSF0001008697,FALSE,,,
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS / PARAPETS / ROOFS,Scope,Complete,6/22/2023,11/7/2023,3/26/2024,24379,264117,81467,"DSF0001070360, DSF0001098052, DSF0001098055, DSF0001112186, DSF0001098054",TRUE,57088,234.1687518,1
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS / PARAPETS / ROOFS,Design,In-Progress,4/17/2024,9/18/2024,,121893,136139,26263,"DSF0001070360, DSF0001098052, DSF0001098055, DSF0001112186, DSF0001098054",TRUE,-95630,-78.45405397,0
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS / PARAPETS / ROOFS,Construction,PNS,,,PNS,2742598,2749486,95503,"DSF0001070360, DSF0001098052, DSF0001098055, DSF0001112186, DSF0001098054",FALSE,,,
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS / PARAPETS / ROOFS,"CM,F&E",PNS,,,PNS,170651,175058,8754,"DSF0001070360, DSF0001098052, DSF0001098055, DSF0001112186, DSF0001098054",FALSE,,,
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,SCA IEH,PO18-ABATE FALLING CEILING PLASTER IN RM 212B. APPROX. 4SF,Construction,Complete,1/26/2024,,3/17/2024,,46324,37574,SCA0000072680,FALSE,,,
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,Fast Track Projects,FY18 RESO A SAFETY SYSTEMS,Construction,In-Progress,11/13/2018,,,,15012,12702,DSF0000867371,FALSE,,,
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,DOE - RESOA,FY18 RESO A MEDIA CENTER,Construction,PNS,,,PNS,,235237,0,DSF0000866377,FALSE,,,
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,DOE - RESOA,FY20 RESO A BATHROOM UPGRADES,Construction,In-Progress,2/26/2021,,,,53288,0,DSF0000913094,FALSE,,,
