Project Geographic District ,Project Building Identifier,Project School Name,Project Type ,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
1,M063,P.S. 363 - MANHATTAN,DOE - RESOA,FY23 RESO A BATHROOM UPGRADES,Construction,In-Progress,2024-03-15,,,,201403.0,0.0,DSF0001035646,False,,,
1,M063,P.S. 363 - MANHATTAN,DOE - Skilled Trades,DEP/DOE WATER CONSERVATION FIXTURE RETROFIT PROGRAM,Construction,In-Progress,2022-07-27,,,,94774.0,0.0,DSF0001009098,False,,,
1,M063,P.S. 63 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,2023-10-24,,,,65832.0,0.0,DSF0001084198,False,,,
1,M064,I.S. 839 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2019-06-20,2019-11-05,12/23/2019,111561.0,221114.0,217051.0,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270",True,105490.0,94.5581341149685,1.0
1,M064,I.S. 839 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,2020-01-08,2020-06-09,6/30/2020,551747.0,735053.0,663602.0,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270",True,111855.0,20.272878692589174,1.0
1,M064,I.S. 839 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,2021-05-24,2023-05-23,,11889967.0,11640835.0,7466932.0,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270",True,-4423035.0,-37.199724776359766,0.0
1,M064,I.S. 839 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2021-05-24,2023-05-23,,826395.0,785118.0,699200.0,"DSF0000898265, DSF0000898268, DSF0000898269, DSF0000898270",True,-127195.0,-15.391550045680336,0.0
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,Scope,Complete,2019-12-02,2020-03-04,2/11/2020,0.0,27695.0,27695.0,DSF0000913307,False,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,Design,Complete,2020-02-11,2020-06-25,1/2/2024,74829.0,139951.0,78818.0,DSF0000913307,True,3989.0,5.330820938406233,1.0
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,1097491.0,1097491.0,24575.0,DSF0000913307,False,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,74829.0,74829.0,25677.0,DSF0000913307,False,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,Scope,Complete,2020-03-18,2020-06-17,12/4/2020,0.0,18840.0,18840.0,DSF0000913306,False,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,Design,Complete,2020-12-04,2021-05-24,1/2/2024,2354.0,22197.0,15280.0,DSF0000913306,True,12926.0,549.1079014443501,1.0
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,Construction,PNS,,,PNS,34522.0,34522.0,0.0,DSF0000913306,False,,,
1,M064,P.S. 64 - MANHATTAN,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,2354.0,2648.0,2648.0,DSF0000913306,False,,,
1,M064,I.S. 839 - MANHATTAN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-10-04,,12/28/2022,,50000.0,40244.0,DSF0001034758,False,,,
1,M064,I.S. 839 - MANHATTAN,DOE - RESOA,FY24 RESO A LIBRARY UPGRADE,Construction,In-Progress,2024-03-08,,,,128641.0,0.0,DSF0001086195,False,,,
1,M064,P.S. 64 - MANHATTAN,DOE - Skilled Trades,ACE BOILER CONTROLS UPGRADE,Construction,In-Progress,2023-06-05,,,,62522.0,0.0,DSF0000866118,False,,,
1,M064,I.S. 839 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,In-Progress,2024-03-25,,,,65832.0,0.0,DSF0001084199,False,,,
1,M064,P.S. 64 - MANHATTAN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,2024-06-03,,,,255112.0,0.0,DSF0001111631,False,,,
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2021-01-07,2021-05-07,6/15/2021,39541.0,50807.0,50768.0,"DSF0000943937, DSF0000992663, DSF0000992664",True,11227.0,28.39331326977062,1.0
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,Design,Complete,2021-07-15,2021-12-16,4/21/2022,186049.0,145718.0,106669.0,"DSF0000943937, DSF0000992663, DSF0000992664",True,-79380.0,-42.666179339851325,0.0
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,2024-01-15,2026-01-03,,3178051.0,2806395.0,51694.0,"DSF0000943937, DSF0000992663, DSF0000992664",True,-3126357.0,-98.37340558726088,0.0
1,M097,BARD COLLEGE HS - MANHATTAN,SCA CIP,WASTE SYSTEM / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2024-01-15,2026-01-03,,364189.0,57856.0,57747.0,"DSF0000943937, DSF0000992663, DSF0000992664",True,-306442.0,-84.14367265348487,0.0
1,M097,BARD COLLEGE HS - MANHATTAN,Fast Track Projects,FY18 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2019-01-10,,,,54508.0,54508.0,DSF0000866416,False,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-11-29,,1/6/2023,,50000.0,38303.0,DSF0001034761,False,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-03-14,,,,100000.0,0.0,DSF0000961304,False,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - RESOA,FY20 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,223957.0,0.0,DSF0000913084,False,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - Skilled Trades,DOMESTIC WATER HEATER,Construction,In-Progress,2022-03-01,,,,90361.0,376.0,DSF0000961169,False,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - Skilled Trades,SCHOOLYARD RESURFACING,Construction,In-Progress,2023-08-14,,,,567979.0,0.0,DSF0001034279,False,,,
1,M097,BARD COLLEGE HS - MANHATTAN,DOE - Skilled Trades,CAFETERIA ENHANCEMENT EXPERIENCE,Construction,In-Progress,2024-02-26,,,,197896.0,0.0,DSF0001085735,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,Scope,Complete,2021-08-04,2021-12-21,2/2/2022,73176.0,196808.0,177613.0,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",True,104437.0,142.72029080572867,1.0
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,Design,Complete,2022-06-01,2022-11-22,5/12/2023,355589.0,309899.0,290463.0,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",True,-65126.0,-18.31496474862833,0.0
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,Construction,PNS,,,PNS,7110248.0,7110248.0,280165.0,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP,FACADE REMEDIATION @M110 / PARAPETS / ROOFS / FLOOD ELIMINATION,"CM,F&E",PNS,,,PNS,589451.0,589451.0,27296.0,"DSF0001085128, DSF0001018329, DSF0001018328, DSF0001018326",False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Scope,Complete,2023-08-15,2023-11-15,4/15/2024,0.0,27386.0,11639.0,DSF0001035663,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Design,PNS,,,PNS,48556.0,21170.0,7264.0,DSF0001035663,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,712155.0,1231615.0,0.0,DSF0001035663,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,48556.0,83974.0,3373.0,DSF0001035663,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Scope,PNS,,,PNS,0.0,0.0,0.0,DSF0001112055,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,PNS,,,PNS,44.0,44.0,0.0,DSF0001112055,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,733.0,733.0,733.0,DSF0001112055,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,2603.0,2603.0,2603.0,DSF0001112055,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA Emergency Response,EMERGENCY STABILIZATION,Construction,In-Progress,2021-06-18,,,,912145.0,702198.0,SCA0000069969,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR CEILING PLASTER IN ROOM #504,Construction,Complete,2023-05-08,,5/3/2024,,355.0,355.0,SCA0000071952,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE SOFT CONCRETE FILLER IS ACM IN THE 4TH LOCATION BASEMENT,Construction,Complete,2023-12-13,,2/3/2024,,17235.0,17235.0,SCA0000072561,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE NURSE OFFICE CEILING ( PLASTER FELL) ABATE AND REPAIR PLASTER IN ROOMS 504 AND 402,Construction,Complete,2024-01-05,,1/7/2024,,67513.0,67513.0,SCA0000072619,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ACM TESTING FOR CEILING PLASTER ROOM 400 AND 400A AP'S OFFICE AND VESTIBULE AREA. AHERA BOOK IS,Construction,Complete,2024-01-09,,1/21/2024,,26443.0,22915.0,SCA0000072635,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR CEILING PLASTER THAT FALL DOWN IN ROOM 208A LOCATED IN THE CLASSROOM SUPPLIES,Construction,Complete,2024-01-13,,1/14/2024,,24147.0,24147.0,SCA0000072653,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE WALLS AND CEILING IN ROOM 508A STORAGE CLOSET ALSO TEST FOR ACM THE LANDINGS IN THE STAIR,Construction,Complete,2024-02-02,,3/2/2024,,113307.0,113307.0,SCA0000072708,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR FLOOR AND WALLS  ON 1ST FLOOR BASEMENT M110 HAS A 1ST FLOOR LEAK COMING FROM T,Construction,Complete,2024-02-23,,2/24/2024,,19391.0,13394.0,SCA0000072811,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ACM TEST FOR WALL TO INSTALL BOTTLE FILLERS 2 LOCATIONS GYMNASIUM / BUBBLER / M11001GM000GYM.1B,Construction,In-Progress,2024-04-12,,,,1293.0,543.0,SCA0000072925,False,,,
1,M110,P.S. 110 - MANHATTAN,SCA IEH,PO18-ABATE AND REPAIR WALL PLASTER LOCATED IN THE 2ND FLOOR  AND 3RD FLOOR STAIRSCASE F THAT IS FALL,Construction,Complete,2024-05-13,,6/1/2024,,2202.0,1627.0,SCA0000073001,False,,,
1,M110,P.S. 110 - MANHATTAN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-11-18,,2/16/2024,,100000.0,99640.0,DSF0001033648,False,,,
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Scope,Complete,2018-10-23,2019-03-13,1/18/2019,371656.0,171126.0,171126.0,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",True,-200530.0,-53.95580859719741,0.0
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Design,Complete,2019-01-22,2019-06-21,5/17/2019,1486620.0,826579.0,765579.0,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",True,-721041.0,-48.502038180570686,0.0
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Construction,In-Progress,2019-10-21,2022-08-15,,27874124.0,27168406.0,20663266.0,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",True,-7210858.0,-25.86936184972127,0.0
1,M134,P.S. 134 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2019-10-21,2022-08-15,,1734390.0,692203.0,635976.0,"DSF0000876062, DSF0000876063, DSF0000876064, DSF0000876065",True,-1098414.0,-63.33143064708629,0.0
1,M134,P.S. 134 - MANHATTAN,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001033658,False,,,
1,M134,P.S. 134 - MANHATTAN,DIIT - RESOA,RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000.0,0.0,DSF0001111926,False,,,
1,M134,P.S. 134 - MANHATTAN,DOE - RESOA,FY20 RESO A SUPPLEMENTAL COOLING,Construction,PNS,,,PNS,,400000.0,0.0,DSF0000913319,False,,,
1,M134,P.S. 134 - MANHATTAN,DOE - Skilled Trades,ADA SHELTER COMPLIANCE,Construction,In-Progress,2022-01-18,,,,391092.0,0.0,DSF0000911918,False,,,
1,M134,P.S. 134 - MANHATTAN,DOE - Skilled Trades,DEP/DOE WATER CONSERVATION FIXTURE RETROFIT PROGRAM,Construction,In-Progress,2022-09-19,,,,77253.0,0.0,DSF0001009093,False,,,
1,M134,P.S. 134 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-13,,5/23/2024,,65832.0,10156.0,DSF0001084223,False,,,
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Scope,Complete,2018-01-24,2021-01-20,5/19/2021,15710.0,29224.0,29224.0,"DSF0000866352, DSF0000961102, DSF0001018706",True,13514.0,86.02164226607256,1.0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Design,Complete,2021-07-07,2021-12-10,3/3/2022,62520.0,91390.0,73457.0,"DSF0000866352, DSF0000961102, DSF0001018706",True,10937.0,17.49360204734485,1.0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Construction,In-Progress,2023-05-17,2024-05-15,,723155.0,726205.0,504085.0,"DSF0000866352, DSF0000961102, DSF0001018706",True,-219070.0,-30.293643824629573,0.0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,FY18 RESO A ELECTRICAL SYSTEMS / COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,"CM,F&E",In-Progress,2023-05-17,2024-05-15,,151715.0,160233.0,65535.0,"DSF0000866352, DSF0000961102, DSF0001018706",True,-86180.0,-56.803875687967576,0.0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2022-07-11,2022-11-08,7/28/2022,5326.0,2618.0,2618.0,DSF0001034607,True,-2708.0,-50.84491175366128,0.0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2022-07-28,2023-01-26,9/21/2022,23966.0,10471.0,10471.0,DSF0001034607,True,-13495.0,-56.30893766168739,0.0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,2023-06-05,2024-04-29,,308893.0,285296.0,236099.0,DSF0001034607,True,-72794.0,-23.566089228308833,0.0
1,M137,P.S. 184 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,2023-06-05,2024-04-29,,165385.0,132415.0,84402.0,DSF0001034607,True,-80983.0,-48.966351241043625,0.0
1,M137,P.S. 184 - MANHATTAN,DOE - RESOA,FY15 RESO A SCIENCE LAB UPGRADES,Construction,PNS,,,PNS,,100000.0,0.0,DSF0000800504,False,,,
1,M137,P.S. 184 - MANHATTAN,DOE - RESOA,FY20 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2022-09-06,,,,97723.0,0.0,DSF0000913320,False,,,
1,M137,P.S. 184 - MANHATTAN,DOE - Skilled Trades,WATER HEATERS,Construction,In-Progress,2017-01-03,,,,128263.0,0.0,DSF0000786134,False,,,
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,2018-10-24,2019-03-14,1/18/2019,504775.0,542655.0,503617.0,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",True,-1158.0,-0.22940914268733595,0.0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,2019-01-22,2019-06-21,9/16/2022,2518835.0,2346653.0,1701566.0,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",True,-817269.0,-32.44630950419539,0.0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,2023-06-05,2026-06-03,,56237200.0,51025630.0,3161114.0,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",True,-53076086.0,-94.37896267950751,0.0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ANSUL SYSTEMS/FIRE SUPPRESSION / ELECTRICAL UPGRADE / HVAC UPGRADE FOR CLASSROOMS AND PA SPACES / HEATING PLANT UPGRADE / FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,2023-06-05,2026-06-03,,3571289.0,944945.0,937482.0,"DSF0000876119, DSF0000876120, DSF0000876121, DSF0000912290, DSF0001034291, DSF0001018730, DSF0001018731, DSF0001034290, DSF0001034288, DSF0001018723",True,-2633807.0,-73.74947812960531,0.0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2022-07-06,2022-11-03,7/22/2022,4336.0,4180.0,4180.0,DSF0001034595,True,-156.0,-3.5977859778597785,0.0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2022-07-22,2023-01-20,9/21/2022,19513.0,17559.0,17559.0,DSF0001034595,True,-1954.0,-10.013836929226668,0.0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,2023-06-05,2024-04-29,,251500.0,237682.0,190771.0,DSF0001034595,True,-60729.0,-24.14671968190855,0.0
1,M140,P.S. 140 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,2023-06-05,2024-04-29,,149910.0,131011.0,85586.0,DSF0001034595,True,-64324.0,-42.90841171369488,0.0
1,M140,P.S. 140 - MANHATTAN,SCA Furniture & Equipment,FY24 RESO A MOBILE SCIENCE LABS,F&E,PNS,,,PNS,73000.0,73000.0,72731.0,DSF0001086230,False,,,
1,M140,P.S. 140 - MANHATTAN,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-03-14,,,,100000.0,0.0,DSF0000961347,False,,,
1,M140,P.S. 140 - MANHATTAN,DOE - Skilled Trades,DEP/DOE WATER CONSERVATION FIXTURE RETROFIT PROGRAM,Construction,In-Progress,2022-09-22,,,,81461.0,0.0,DSF0001009096,False,,,
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2020-05-22,2020-11-19,8/19/2020,86400.0,149951.0,149951.0,"DSF0000944456, DSF0000944457, DSF0000944458",True,63551.0,73.55439814814815,1.0
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,2020-09-01,2021-06-15,4/6/2021,432000.0,371143.0,339569.0,"DSF0000944456, DSF0000944457, DSF0000944458",True,-92431.0,-21.396064814814814,0.0
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,2021-09-13,2023-06-04,,9720000.0,9979764.0,5942878.0,"DSF0000944456, DSF0000944457, DSF0000944458",True,-3777122.0,-38.85927983539095,0.0
1,M142,P.S. 142 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2021-09-13,2023-06-04,,604800.0,438538.0,406563.0,"DSF0000944456, DSF0000944457, DSF0000944458",True,-198237.0,-32.77728174603175,0.0
1,M142,P.S. 142 - MANHATTAN,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-10-04,,1/12/2023,,50000.0,38985.0,DSF0001034765,False,,,
1,M142,P.S. 142 - MANHATTAN,DOE - RESOA,FY22 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2024-03-11,,,,112434.0,0.0,DSF0001033170,False,,,
1,M142,P.S. 142 - MANHATTAN,DOE - RESOA,FY23 RESO A HYDROPONICS LAB,Construction,In-Progress,2023-10-02,,,,249419.0,0.0,DSF0001035690,False,,,
1,M142,P.S. 142 - MANHATTAN,DOE - Skilled Trades,ACCESSIBILITY,Construction,In-Progress,2022-07-30,,,,,0.0,SCA0000070971,False,,,
1,M142,P.S. 142 - MANHATTAN,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-04-30,,5/3/2024,,65832.0,189.0,DSF0001084224,False,,,
1,M188,P.S. 188 - MANHATTAN,SCA IEH,PO18-PENETRATIONS TO BE CONDUCTED DUE TO ACM  BACKWALL BEHIND RADIATIORS LOCATIONS ARE BELOW- ROOM #,Construction,Complete,2023-12-15,,1/31/2024,,19826.0,19826.0,SCA0000072572,False,,,
1,M188,P.S. 188 - MANHATTAN,SCA IEH,"PO18-ABATE AND REPAIR IN ROOM 501A, AHERA BOOK SHOWS IT AS HOT.",Construction,In-Progress,2024-04-15,,,,1002.0,427.0,SCA0000072930,False,,,
1,M188,P.S. 188 - MANHATTAN,Fast Track Projects,LSP LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Construction,In-Progress,2019-09-05,,,,76709.0,76709.0,DSF0000912317,False,,,
1,M188,M094 SPED - MANHATTAN,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-11-27,,3/13/2024,,70000.0,70000.0,DSF0001035711,False,,,
1,M188,M094 SPED - MANHATTAN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,60000.0,0.0,DSF0001086252,False,,,
1,M188,P.S. 188 - MANHATTAN,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2024-03-18,,6/4/2024,,60000.0,60000.0,DSF0001086253,False,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY11 RESO A PLAYGROUND REDEVELOPMEN,Construction,PNS,,,PNS,,250000.0,0.0,DSF0000710824,False,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY20 RESO A GYMNASIUM UPGRADE,Construction,PNS,,,PNS,,350000.0,0.0,DSF0000913037,False,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY23 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,135000.0,0.0,DSF0001035712,False,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY23 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,100000.0,0.0,DSF0001035713,False,,,
1,M188,P.S. 188 - MANHATTAN,DOE - RESOA,FY24 RESO A STEM LAB,Construction,PNS,,,PNS,,88000.0,0.0,DSF0001086254,False,,,
1,M188,M094 SPED - MANHATTAN,DOE - Skilled Trades,BATHROOM UPGRADES,Construction,In-Progress,2022-06-03,,,,313034.0,0.0,DSF0001008697,False,,,
1,M446,UNIVERSITY NEIGHBORHOOD HS - M,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS / PARAPETS / ROOFS,Scope,Complete,2023-06-22,2023-11-07,3/26/2024,24379.0,264117.0,81467.0,"DSF0001070360, DSF0001098052, DSF0001098055, DSF0001112186, DSF0001098054",True,57088.0,234.16875179457728,1.0
